cheque_number,account_number,status,payee_name,amount_limit
003125,9000010031,ISSUED,Willow Systems,500000.0
003126,9000010031,ISSUED,Willow Systems,500000.0
003127,9000010031,ISSUED,Foundry Systems,500000.0
003128,9000010031,ISSUED,Willow Systems,500000.0
003129,9000010031,ISSUED,Willow Systems,500000.0
003130,9000010031,ISSUED,Willow Systems,500000.0
003131,9000010031,ISSUED,Willow Systems,500000.0
003132,9000010031,ISSUED,Willow Systems,500000.0
003133,9000010031,ISSUED,Nora Silva,500000.0
003134,9000010031,ISSUED,Willow Systems,500000.0
003135,9000010031,ISSUED,Willow Systems,500000.0
003136,9000010031,ISSUED,Nora Silva,500000.0
003137,9000010031,ISSUED,Foundry Systems,500000.0
003138,9000010031,ISSUED,Bluepeak Distributors,500000.0
003139,9000010031,ISSUED,Willow Systems,500000.0
003140,9000010031,ISSUED,Willow Systems,500000.0
003141,9000010031,ISSUED,Willow Systems,500000.0
003142,9000010031,ISSUED,Nora Silva,500000.0
003143,9000010031,ISSUED,Willow Systems,500000.0
003144,9000010031,ISSUED,Bluepeak Distributors,500000.0
003145,9000010031,ISSUED,Willow Systems,500000.0
003146,9000010031,ISSUED,Bluepeak Distributors,500000.0
003147,9000010031,ISSUED,Nora Silva,500000.0
003148,9000010031,ISSUED,Nora Silva,500000.0
003149,9000010031,ISSUED,Foundry Systems,500000.0
003200,9000010032,ISSUED,Willow Systems,500000.0
003201,9000010032,ISSUED,Harbor Services,500000.0
003202,9000010032,ISSUED,Harbor Services,500000.0
003203,9000010032,ISSUED,Bluepeak Distributors,500000.0
003204,9000010032,ISSUED,Omar Novak,500000.0
003205,9000010032,ISSUED,Bluepeak Distributors,500000.0
003206,9000010032,ISSUED,Bluepeak Distributors,500000.0
003207,9000010032,ISSUED,Omar Novak,500000.0
003208,9000010032,ISSUED,Bluepeak Distributors,500000.0
003209,9000010032,ISSUED,Harbor Services,500000.0
003210,9000010032,ISSUED,Willow Systems,500000.0
003211,9000010032,ISSUED,Bluepeak Distributors,500000.0
003212,9000010032,ISSUED,Omar Novak,500000.0
003213,9000010032,ISSUED,Willow Systems,500000.0
003214,9000010032,ISSUED,Omar Novak,500000.0
003215,9000010032,ISSUED,Willow Systems,500000.0
003216,9000010032,ISSUED,Bluepeak Distributors,500000.0
003217,9000010032,ISSUED,Willow Systems,500000.0
003218,9000010032,ISSUED,Harbor Services,500000.0
003219,9000010032,ISSUED,Bluepeak Distributors,500000.0
003220,9000010032,ISSUED,Willow Systems,500000.0
003221,9000010032,ISSUED,Willow Systems,500000.0
003222,9000010032,ISSUED,Omar Novak,500000.0
003223,9000010032,ISSUED,Harbor Services,500000.0
003224,9000010032,ISSUED,Harbor Services,500000.0
003225,9000010032,ISSUED,Willow Systems,500000.0
003226,9000010032,ISSUED,Omar Novak,500000.0
003227,9000010032,ISSUED,Willow Systems,500000.0
003228,9000010032,ISSUED,Omar Novak,500000.0
003229,9000010032,ISSUED,Omar Novak,500000.0
003230,9000010032,ISSUED,Bluepeak Distributors,500000.0
003231,9000010032,ISSUED,Willow Systems,500000.0
003232,9000010032,ISSUED,Harbor Services,500000.0
003233,9000010032,ISSUED,Harbor Services,500000.0
003234,9000010032,ISSUED,Harbor Services,500000.0
003235,9000010032,ISSUED,Bluepeak Distributors,500000.0
003236,9000010032,ISSUED,Willow Systems,500000.0
003237,9000010032,ISSUED,Harbor Services,500000.0
003238,9000010032,ISSUED,Bluepeak Distributors,500000.0
003239,9000010032,ISSUED,Omar Novak,500000.0
003240,9000010032,STOPPED,Willow Systems,500000.0
003241,9000010032,ISSUED,Willow Systems,500000.0
003242,9000010032,ISSUED,Harbor Services,500000.0
003243,9000010032,ISSUED,Bluepeak Distributors,500000.0
003244,9000010032,ISSUED,Omar Novak,500000.0
003245,9000010032,ISSUED,Willow Systems,500000.0
003246,9000010032,ISSUED,Harbor Services,500000.0
003247,9000010032,ISSUED,Harbor Services,500000.0
003248,9000010032,ISSUED,Bluepeak Distributors,500000.0
003249,9000010032,ISSUED,Omar Novak,500000.0
003300,9000010033,ISSUED,Cedar Imports,500000.0
003301,9000010033,ISSUED,Cedar Imports,500000.0
003302,9000010033,ISSUED,Harbor Services,500000.0
003303,9000010033,ISSUED,Harbor Services,500000.0
003304,9000010033,ISSUED,Harbor Services,500000.0
003305,9000010033,ISSUED,Fatima Petrov,500000.0
003306,9000010033,ISSUED,Harbor Services,500000.0
003307,9000010033,ISSUED,Cedar Imports,500000.0
003308,9000010033,ISSUED,Maple Supplies,500000.0
003309,9000010033,ISSUED,Cedar Imports,500000.0
003310,9000010033,ISSUED,Maple Supplies,500000.0
003311,9000010033,ISSUED,Fatima Petrov,500000.0
003312,9000010033,ISSUED,Maple Supplies,500000.0
003313,9000010033,ISSUED,Cedar Imports,500000.0
003314,9000010033,ISSUED,Cedar Imports,500000.0
003315,9000010033,ISSUED,Cedar Imports,500000.0
003316,9000010033,ISSUED,Cedar Imports,500000.0
003317,9000010033,ISSUED,Cedar Imports,500000.0
003318,9000010033,ISSUED,Cedar Imports,500000.0
003319,9000010033,ISSUED,Cedar Imports,500000.0
003320,9000010033,ISSUED,Harbor Services,500000.0
003321,9000010033,ISSUED,Cedar Imports,500000.0
003322,9000010033,ISSUED,Fatima Petrov,500000.0
003323,9000010033,ISSUED,Cedar Imports,500000.0
003324,9000010033,ISSUED,Cedar Imports,500000.0
003325,9000010033,ISSUED,Maple Supplies,500000.0
003326,9000010033,ISSUED,Harbor Services,500000.0
003327,9000010033,ISSUED,Fatima Petrov,500000.0
003328,9000010033,ISSUED,Fatima Petrov,500000.0
003329,9000010033,ISSUED,Cedar Imports,500000.0
003330,9000010033,ISSUED,Cedar Imports,500000.0
003331,9000010033,ISSUED,Fatima Petrov,500000.0
003332,9000010033,ISSUED,Fatima Petrov,500000.0
003333,9000010033,ISSUED,Fatima Petrov,500000.0
003334,9000010033,ISSUED,Fatima Petrov,500000.0
003335,9000010033,ISSUED,Fatima Petrov,500000.0
003336,9000010033,ISSUED,Maple Supplies,500000.0
003337,9000010033,ISSUED,Fatima Petrov,500000.0
003338,9000010033,ISSUED,Fatima Petrov,500000.0
003339,9000010033,ISSUED,Harbor Services,500000.0
003340,9000010033,ISSUED,Maple Supplies,500000.0
003341,9000010033,ISSUED,Harbor Services,500000.0
003342,9000010033,ISSUED,Maple Supplies,500000.0
003343,9000010033,ISSUED,Fatima Petrov,500000.0
003344,9000010033,ISSUED,Maple Supplies,500000.0
003345,9000010033,ISSUED,Harbor Services,500000.0
003346,9000010033,ISSUED,Harbor Services,500000.0
003347,9000010033,ISSUED,Maple Supplies,500000.0
003348,9000010033,ISSUED,Maple Supplies,500000.0
003349,9000010033,ISSUED,Cedar Imports,500000.0
003400,9000010034,ISSUED,Foundry Systems,500000.0
003401,9000010034,ISSUED,Sofia Ahmed,500000.0
003402,9000010034,ISSUED,Sofia Ahmed,500000.0
003403,9000010034,ISSUED,Kwame Johnson,500000.0
003404,9000010034,ISSUED,Foundry Systems,500000.0
003405,9000010034,ISSUED,Kwame Johnson,500000.0
003406,9000010034,ISSUED,Kwame Johnson,500000.0
003407,9000010034,ISSUED,Cedar Imports,500000.0
003408,9000010034,ISSUED,Foundry Systems,500000.0
003409,9000010034,ISSUED,Sofia Ahmed,500000.0
003410,9000010034,ISSUED,Cedar Imports,500000.0
003411,9000010034,ISSUED,Sofia Ahmed,500000.0
003412,9000010034,ISSUED,Sofia Ahmed,500000.0
003413,9000010034,ISSUED,Sofia Ahmed,500000.0
003414,9000010034,ISSUED,Cedar Imports,500000.0
003415,9000010034,ISSUED,Cedar Imports,500000.0
003416,9000010034,ISSUED,Sofia Ahmed,500000.0
003417,9000010034,ISSUED,Foundry Systems,500000.0
003418,9000010034,ISSUED,Sofia Ahmed,500000.0
003419,9000010034,ISSUED,Sofia Ahmed,500000.0
003420,9000010034,ISSUED,Cedar Imports,500000.0
003421,9000010034,ISSUED,Foundry Systems,500000.0
003422,9000010034,ISSUED,Sofia Ahmed,500000.0
003423,9000010034,ISSUED,Kwame Johnson,500000.0
003424,9000010034,ISSUED,Foundry Systems,500000.0
003425,9000010034,ISSUED,Foundry Systems,500000.0
003426,9000010034,ISSUED,Sofia Ahmed,500000.0
003427,9000010034,ISSUED,Kwame Johnson,500000.0
003428,9000010034,ISSUED,Cedar Imports,500000.0
003429,9000010034,ISSUED,Cedar Imports,500000.0
003430,9000010034,ISSUED,Sofia Ahmed,500000.0
003431,9000010034,ISSUED,Cedar Imports,500000.0
003432,9000010034,ISSUED,Foundry Systems,500000.0
003433,9000010034,ISSUED,Cedar Imports,500000.0
003434,9000010034,ISSUED,Kwame Johnson,500000.0
003435,9000010034,ISSUED,Foundry Systems,500000.0
003436,9000010034,ISSUED,Sofia Ahmed,500000.0
003437,9000010034,ISSUED,Foundry Systems,500000.0
003438,9000010034,ISSUED,Kwame Johnson,500000.0
003439,9000010034,ISSUED,Foundry Systems,500000.0
003440,9000010034,ISSUED,Cedar Imports,500000.0
003441,9000010034,ISSUED,Sofia Ahmed,500000.0
003442,9000010034,ISSUED,Cedar Imports,500000.0
003443,9000010034,ISSUED,Cedar Imports,500000.0
003444,9000010034,ISSUED,Sofia Ahmed,500000.0
003445,9000010034,ISSUED,Kwame Johnson,500000.0
003446,9000010034,ISSUED,Sofia Ahmed,500000.0
003447,9000010034,ISSUED,Kwame Johnson,500000.0
003448,9000010034,ISSUED,Kwame Johnson,500000.0
003449,9000010034,ISSUED,Foundry Systems,500000.0
003500,9000010035,ISSUED,Sanjay Garcia,500000.0
003501,9000010035,ISSUED,Foundry Systems,500000.0
003502,9000010035,ISSUED,Foundry Systems,500000.0
003503,9000010035,ISSUED,Foundry Systems,500000.0
003504,9000010035,ISSUED,Sanjay Garcia,500000.0
003505,9000010035,ISSUED,Harbor Services,500000.0
003506,9000010035,ISSUED,Harbor Services,500000.0
003507,9000010035,ISSUED,Willow Traders,500000.0
003508,9000010035,ISSUED,Willow Traders,500000.0
003509,9000010035,ISSUED,Sanjay Garcia,500000.0
003510,9000010035,ISSUED,Foundry Systems,500000.0
003511,9000010035,ISSUED,Foundry Systems,500000.0
003512,9000010035,ISSUED,Sanjay Garcia,500000.0
003513,9000010035,ISSUED,Harbor Services,500000.0
003514,9000010035,ISSUED,Foundry Systems,500000.0
003515,9000010035,ISSUED,Willow Traders,500000.0
003516,9000010035,ISSUED,Sanjay Garcia,500000.0
003517,9000010035,ISSUED,Sanjay Garcia,500000.0
003518,9000010035,ISSUED,Foundry Systems,500000.0
003519,9000010035,ISSUED,Harbor Services,500000.0
003520,9000010035,ISSUED,Sanjay Garcia,500000.0
003521,9000010035,ISSUED,Sanjay Garcia,500000.0
003522,9000010035,ISSUED,Harbor Services,500000.0
003523,9000010035,ISSUED,Sanjay Garcia,500000.0
003524,9000010035,ISSUED,Willow Traders,500000.0
003525,9000010035,ISSUED,Willow Traders,500000.0
003526,9000010035,ISSUED,Foundry Systems,500000.0
003527,9000010035,ISSUED,Harbor Services,500000.0
003528,9000010035,ISSUED,Sanjay Garcia,500000.0
003529,9000010035,ISSUED,Foundry Systems,500000.0
003530,9000010035,ISSUED,Sanjay Garcia,500000.0
003531,9000010035,ISSUED,Foundry Systems,500000.0
003532,9000010035,ISSUED,Foundry Systems,500000.0
003533,9000010035,ISSUED,Sanjay Garcia,500000.0
003534,9000010035,ISSUED,Sanjay Garcia,500000.0
003535,9000010035,ISSUED,Foundry Systems,500000.0
003536,9000010035,ISSUED,Harbor Services,500000.0
003537,9000010035,ISSUED,Foundry Systems,500000.0
003538,9000010035,ISSUED,Harbor Services,500000.0
003539,9000010035,ISSUED,Foundry Systems,500000.0
003540,9000010035,ISSUED,Sanjay Garcia,500000.0
003541,9000010035,ISSUED,Foundry Systems,500000.0
003542,9000010035,ISSUED,Foundry Systems,500000.0
003543,9000010035,ISSUED,Harbor Services,500000.0
003544,9000010035,ISSUED,Willow Traders,500000.0
003545,9000010035,ISSUED,Willow Traders,500000.0
003546,9000010035,ISSUED,Sanjay Garcia,500000.0
003547,9000010035,ISSUED,Willow Traders,500000.0
003548,9000010035,ISSUED,Sanjay Garcia,500000.0
003549,9000010035,ISSUED,Harbor Services,500000.0
003600,9000010036,ISSUED,Willow Systems,500000.0
003601,9000010036,ISSUED,Harbor Services,500000.0
003602,9000010036,ISSUED,Ironwood Holdings,500000.0
003603,9000010036,ISSUED,Willow Systems,500000.0
003604,9000010036,ISSUED,Ironwood Holdings,500000.0
003605,9000010036,ISSUED,Ironwood Holdings,500000.0
003606,9000010036,ISSUED,Foundry Supplies,500000.0
003607,9000010036,ISSUED,Harbor Services,500000.0
003608,9000010036,ISSUED,Harbor Services,500000.0
003609,9000010036,ISSUED,Foundry Supplies,500000.0
003610,9000010036,ISSUED,Harbor Services,500000.0
003611,9000010036,ISSUED,Willow Systems,500000.0
003612,9000010036,ISSUED,Harbor Services,500000.0
003613,9000010036,ISSUED,Willow Systems,500000.0
003614,9000010036,ISSUED,Ironwood Holdings,500000.0
003615,9000010036,ISSUED,Willow Systems,500000.0
003616,9000010036,ISSUED,Willow Systems,500000.0
003617,9000010036,ISSUED,Ironwood Holdings,500000.0
003618,9000010036,ISSUED,Foundry Supplies,500000.0
003619,9000010036,ISSUED,Ironwood Holdings,500000.0
003620,9000010036,ISSUED,Willow Systems,500000.0
003621,9000010036,ISSUED,Ironwood Holdings,500000.0
003622,9000010036,ISSUED,Ironwood Holdings,500000.0
003623,9000010036,ISSUED,Foundry Supplies,500000.0
003624,9000010036,ISSUED,Foundry Supplies,500000.0
003625,9000010036,ISSUED,Harbor Services,500000.0
003626,9000010036,ISSUED,Foundry Supplies,500000.0
003627,9000010036,ISSUED,Harbor Services,500000.0
003628,9000010036,ISSUED,Harbor Services,500000.0
003629,9000010036,ISSUED,Willow Systems,500000.0
003630,9000010036,ISSUED,Ironwood Holdings,500000.0
003631,9000010036,ISSUED,Harbor Services,500000.0
003632,9000010036,ISSUED,Harbor Services,500000.0
003633,9000010036,ISSUED,Willow Systems,500000.0
003634,9000010036,ISSUED,Willow Systems,500000.0
003635,9000010036,ISSUED,Foundry Supplies,500000.0
003636,9000010036,ISSUED,Harbor Services,500000.0
003637,9000010036,ISSUED,Ironwood Holdings,500000.0
003638,9000010036,ISSUED,Ironwood Holdings,500000.0
003639,9000010036,ISSUED,Foundry Supplies,500000.0
003640,9000010036,ISSUED,Willow Systems,500000.0
003641,9000010036,ISSUED,Willow Systems,500000.0
003642,9000010036,ISSUED,Harbor Services,500000.0
003643,9000010036,ISSUED,Willow Systems,500000.0
003644,9000010036,ISSUED,Ironwood Holdings,500000.0
003645,9000010036,ISSUED,Ironwood Holdings,500000.0
003646,9000010036,ISSUED,Willow Systems,500000.0
003647,9000010036,ISSUED,Ironwood Holdings,500000.0
003648,9000010036,ISSUED,Ironwood Holdings,500000.0
003649,9000010036,ISSUED,Ironwood Holdings,500000.0
003700,9000010037,ISSUED,Beacon Partners,500000.0
003701,9000010037,ISSUED,Willow Traders,500000.0
003702,9000010037,ISSUED,Beacon Partners,500000.0
003703,9000010037,ISSUED,Willow Traders,500000.0
003704,9000010037,ISSUED,Willow Traders,500000.0
003705,9000010037,ISSUED,Willow Traders,500000.0
003706,9000010037,ISSUED,Harbor Trading Co,500000.0
003707,9000010037,ISSUED,Harbor Trading Co,500000.0
003708,9000010037,ISSUED,Beacon Partners,500000.0
003709,9000010037,ISSUED,Diego Okafor,500000.0
003710,9000010037,ISSUED,Diego Okafor,500000.0
003711,9000010037,ISSUED,Beacon Partners,500000.0
003712,9000010037,ISSUED,Willow Traders,500000.0
003713,9000010037,ISSUED,Beacon Partners,500000.0
003714,9000010037,ISSUED,Harbor Trading Co,500000.0
003715,9000010037,ISSUED,Beacon Partners,500000.0
003716,9000010037,ISSUED,Diego Okafor,500000.0
003717,9000010037,ISSUED,Willow Traders,500000.0
003718,9000010037,ISSUED,Diego Okafor,500000.0
003719,9000010037,ISSUED,Willow Traders,500000.0
003720,9000010037,ISSUED,Beacon Partners,500000.0
003721,9000010037,ISSUED,Harbor Trading Co,500000.0
003722,9000010037,ISSUED,Harbor Trading Co,500000.0
003723,9000010037,ISSUED,Harbor Trading Co,500000.0
003724,9000010037,ISSUED,Harbor Trading Co,500000.0
003725,9000010037,ISSUED,Willow Traders,500000.0
003726,9000010037,ISSUED,Harbor Trading Co,500000.0
003727,9000010037,ISSUED,Diego Okafor,500000.0
003728,9000010037,ISSUED,Willow Traders,500000.0
003729,9000010037,ISSUED,Diego Okafor,500000.0
003730,9000010037,ISSUED,Willow Traders,500000.0
003731,9000010037,ISSUED,Willow Traders,500000.0
003732,9000010037,ISSUED,Diego Okafor,500000.0
003733,9000010037,ISSUED,Diego Okafor,500000.0
003734,9000010037,ISSUED,Harbor Trading Co,500000.0
003735,9000010037,ISSUED,Diego Okafor,500000.0
003736,9000010037,ISSUED,Beacon Partners,500000.0
003737,9000010037,ISSUED,Beacon Partners,500000.0
003738,9000010037,ISSUED,Harbor Trading Co,500000.0
003739,9000010037,ISSUED,Willow Traders,500000.0
003740,9000010037,ISSUED,Harbor Trading Co,500000.0
003741,9000010037,ISSUED,Beacon Partners,500000.0
003742,9000010037,ISSUED,Harbor Trading Co,500000.0
003743,9000010037,ISSUED,Willow Traders,500000.0
003744,9000010037,ISSUED,Willow Traders,500000.0
003745,9000010037,ISSUED,Diego Okafor,500000.0
003746,9000010037,ISSUED,Beacon Partners,500000.0
003747,9000010037,ISSUED,Diego Okafor,500000.0
003748,9000010037,ISSUED,Harbor Trading Co,500000.0
003749,9000010037,ISSUED,Harbor Trading Co,500000.0
003800,9000010038,ISSUED,Willow Systems,500000.0
003801,9000010038,ISSUED,Harbor Trading Co,500000.0
003802,9000010038,ISSUED,Ironwood Holdings,500000.0
003803,9000010038,ISSUED,Willow Systems,500000.0
003804,9000010038,ISSUED,Willow Systems,500000.0
003805,9000010038,ISSUED,Harbor Trading Co,500000.0
003806,9000010038,ISSUED,Harbor Trading Co,500000.0
003807,9000010038,ISSUED,Willow Systems,500000.0
003808,9000010038,ISSUED,Willow Holdings,500000.0
003809,9000010038,ISSUED,Harbor Trading Co,500000.0
003810,9000010038,ISSUED,Willow Holdings,500000.0
003811,9000010038,ISSUED,Harbor Trading Co,500000.0
003812,9000010038,ISSUED,Harbor Trading Co,500000.0
003813,9000010038,ISSUED,Harbor Trading Co,500000.0
003814,9000010038,ISSUED,Harbor Trading Co,500000.0
003815,9000010038,ISSUED,Willow Systems,500000.0
003816,9000010038,ISSUED,Willow Systems,500000.0
003817,9000010038,ISSUED,Willow Holdings,500000.0
003818,9000010038,ISSUED,Ironwood Holdings,500000.0
003819,9000010038,ISSUED,Ironwood Holdings,500000.0
003820,9000010038,ISSUED,Ironwood Holdings,500000.0
003821,9000010038,ISSUED,Harbor Trading Co,500000.0
003822,9000010038,ISSUED,Ironwood Holdings,500000.0
003823,9000010038,ISSUED,Willow Systems,500000.0
003824,9000010038,ISSUED,Willow Systems,500000.0
003825,9000010038,ISSUED,Willow Holdings,500000.0
003826,9000010038,ISSUED,Harbor Trading Co,500000.0
003827,9000010038,ISSUED,Willow Holdings,500000.0
003828,9000010038,ISSUED,Willow Holdings,500000.0
003829,9000010038,ISSUED,Harbor Trading Co,500000.0
003830,9000010038,ISSUED,Willow Holdings,500000.0
003831,9000010038,ISSUED,Harbor Trading Co,500000.0
003832,9000010038,ISSUED,Willow Systems,500000.0
003833,9000010038,ISSUED,Willow Holdings,500000.0
003834,9000010038,ISSUED,Willow Systems,500000.0
003835,9000010038,ISSUED,Willow Systems,500000.0
003836,9000010038,ISSUED,Willow Holdings,500000.0
003837,9000010038,ISSUED,Harbor Trading Co,500000.0
003838,9000010038,ISSUED,Willow Holdings,500000.0
003839,9000010038,ISSUED,Harbor Trading Co,500000.0
003840,9000010038,ISSUED,Harbor Trading Co,500000.0
003841,9000010038,ISSUED,Willow Holdings,500000.0
003842,9000010038,ISSUED,Harbor Trading Co,500000.0
003843,9000010038,ISSUED,Willow Holdings,500000.0
003844,9000010038,ISSUED,Willow Holdings,500000.0
003845,9000010038,ISSUED,Willow Systems,500000.0
003846,9000010038,ISSUED,Willow Holdings,500000.0
003847,9000010038,ISSUED,Ironwood Holdings,500000.0
003848,9000010038,ISSUED,Willow Holdings,500000.0
003849,9000010038,ISSUED,Willow Holdings,500000.0
003900,9000010039,ISSUED,Harbor Trading Co,500000.0
003901,9000010039,ISSUED,Harbor Trading Co,500000.0
003902,9000010039,ISSUED,Diego Okafor,500000.0
003903,9000010039,ISSUED,Diego Okafor,500000.0
003904,9000010039,ISSUED,Diego Okafor,500000.0
003905,9000010039,ISSUED,Harbor Trading Co,500000.0
003906,9000010039,ISSUED,Ironwood Holdings,500000.0
003907,9000010039,ISSUED,Harbor Trading Co,500000.0
003908,9000010039,ISSUED,Harbor Trading Co,500000.0
003909,9000010039,ISSUED,Harbor Trading Co,500000.0
003910,9000010039,ISSUED,Harbor Trading Co,500000.0
003911,9000010039,ISSUED,Diego Okafor,500000.0
003912,9000010039,ISSUED,Harbor Trading Co,500000.0
003913,9000010039,ISSUED,Diego Okafor,500000.0
003914,9000010039,ISSUED,Ironwood Holdings,500000.0
003915,9000010039,ISSUED,Diego Okafor,500000.0
003916,9000010039,ISSUED,Diego Okafor,500000.0
003917,9000010039,ISSUED,Diego Okafor,500000.0
003918,9000010039,ISSUED,Harbor Trading Co,500000.0
003919,9000010039,ISSUED,Ironwood Holdings,500000.0
003920,9000010039,ISSUED,Beacon Partners,500000.0
003921,9000010039,ISSUED,Ironwood Holdings,500000.0
003922,9000010039,ISSUED,Diego Okafor,500000.0
003923,9000010039,ISSUED,Beacon Partners,500000.0
003924,9000010039,ISSUED,Diego Okafor,500000.0
003925,9000010039,ISSUED,Harbor Trading Co,500000.0
003926,9000010039,ISSUED,Harbor Trading Co,500000.0
003927,9000010039,ISSUED,Beacon Partners,500000.0
003928,9000010039,ISSUED,Harbor Trading Co,500000.0
003929,9000010039,ISSUED,Ironwood Holdings,500000.0
003930,9000010039,ISSUED,Ironwood Holdings,500000.0
003931,9000010039,ISSUED,Beacon Partners,500000.0
003932,9000010039,ISSUED,Harbor Trading Co,500000.0
003933,9000010039,ISSUED,Diego Okafor,500000.0
003934,9000010039,ISSUED,Beacon Partners,500000.0
003935,9000010039,ISSUED,Beacon Partners,500000.0
003936,9000010039,ISSUED,Ironwood Holdings,500000.0
003937,9000010039,ISSUED,Harbor Trading Co,500000.0
003938,9000010039,ISSUED,Diego Okafor,500000.0
003939,9000010039,ISSUED,Harbor Trading Co,500000.0
003940,9000010039,ISSUED,Beacon Partners,500000.0
003941,9000010039,ISSUED,Diego Okafor,500000.0
003942,9000010039,ISSUED,Ironwood Holdings,500000.0
003943,9000010039,ISSUED,Harbor Trading Co,500000.0
003944,9000010039,ISSUED,Beacon Partners,500000.0
003945,9000010039,ISSUED,Harbor Trading Co,500000.0
003946,9000010039,ISSUED,Diego Okafor,500000.0
003947,9000010039,ISSUED,Harbor Trading Co,500000.0
003948,9000010039,ISSUED,Beacon Partners,500000.0
003949,9000010039,ISSUED,Ironwood Holdings,500000.0
004000,9000010040,ISSUED,Omar Novak,500000.0
004001,9000010040,ISSUED,Foundry Supplies,500000.0
004002,9000010040,ISSUED,Willow Holdings,500000.0
004003,9000010040,ISSUED,Willow Holdings,500000.0
004004,9000010040,ISSUED,Foundry Supplies,500000.0
004005,9000010040,ISSUED,Willow Holdings,500000.0
004006,9000010040,ISSUED,Willow Holdings,500000.0
004007,9000010040,ISSUED,Sofia Ahmed,500000.0
004008,9000010040,ISSUED,Sofia Ahmed,500000.0
004009,9000010040,ISSUED,Omar Novak,500000.0
004010,9000010040,ISSUED,Foundry Supplies,500000.0
004011,9000010040,ISSUED,Sofia Ahmed,500000.0
004012,9000010040,ISSUED,Sofia Ahmed,500000.0
004013,9000010040,ISSUED,Sofia Ahmed,500000.0
004014,9000010040,ISSUED,Sofia Ahmed,500000.0
004015,9000010040,ISSUED,Sofia Ahmed,500000.0
004016,9000010040,ISSUED,Foundry Supplies,500000.0
004017,9000010040,ISSUED,Willow Holdings,500000.0
004018,9000010040,ISSUED,Foundry Supplies,500000.0
004019,9000010040,ISSUED,Foundry Supplies,500000.0
004020,9000010040,ISSUED,Foundry Supplies,500000.0
004021,9000010040,ISSUED,Willow Holdings,500000.0
004022,9000010040,ISSUED,Foundry Supplies,500000.0
004023,9000010040,ISSUED,Omar Novak,500000.0
004024,9000010040,ISSUED,Omar Novak,500000.0
004025,9000010040,ISSUED,Willow Holdings,500000.0
004026,9000010040,ISSUED,Foundry Supplies,500000.0
004027,9000010040,ISSUED,Foundry Supplies,500000.0
004028,9000010040,ISSUED,Sofia Ahmed,500000.0
004029,9000010040,ISSUED,Omar Novak,500000.0
004030,9000010040,ISSUED,Sofia Ahmed,500000.0
004031,9000010040,ISSUED,Omar Novak,500000.0
004032,9000010040,ISSUED,Omar Novak,500000.0
004033,9000010040,ISSUED,Foundry Supplies,500000.0
004034,9000010040,ISSUED,Foundry Supplies,500000.0
004035,9000010040,ISSUED,Foundry Supplies,500000.0
004036,9000010040,ISSUED,Willow Holdings,500000.0
004037,9000010040,ISSUED,Willow Holdings,500000.0
004038,9000010040,ISSUED,Sofia Ahmed,500000.0
004039,9000010040,ISSUED,Foundry Supplies,500000.0
004040,9000010040,ISSUED,Foundry Supplies,500000.0
004041,9000010040,ISSUED,Sofia Ahmed,500000.0
004042,9000010040,ISSUED,Willow Holdings,500000.0
004043,9000010040,ISSUED,Omar Novak,500000.0
004044,9000010040,ISSUED,Foundry Supplies,500000.0
004045,9000010040,ISSUED,Sofia Ahmed,500000.0
004046,9000010040,ISSUED,Willow Holdings,500000.0
004047,9000010040,ISSUED,Sofia Ahmed,500000.0
004048,9000010040,ISSUED,Foundry Supplies,500000.0
004049,9000010040,ISSUED,Sofia Ahmed,500000.0
004100,9000010041,ISSUED,Foundry Supplies,500000.0
004101,9000010041,ISSUED,Omar Novak,500000.0
004102,9000010041,ISSUED,Ingrid Reyes,500000.0
004103,9000010041,ISSUED,Foundry Supplies,500000.0
004104,9000010041,ISSUED,Dara Reyes,500000.0
004105,9000010041,ISSUED,Foundry Supplies,500000.0
004106,9000010041,ISSUED,Ingrid Reyes,500000.0
004107,9000010041,ISSUED,Omar Novak,500000.0
004108,9000010041,ISSUED,Omar Novak,500000.0
004109,9000010041,ISSUED,Dara Reyes,500000.0
004110,9000010041,ISSUED,Omar Novak,500000.0
004111,9000010041,ISSUED,Foundry Supplies,500000.0
004112,9000010041,ISSUED,Foundry Supplies,500000.0
004113,9000010041,ISSUED,Omar Novak,500000.0
004114,9000010041,ISSUED,Ingrid Reyes,500000.0
004115,9000010041,ISSUED,Omar Novak,500000.0
004116,9000010041,ISSUED,Omar Novak,500000.0
004117,9000010041,ISSUED,Omar Novak,500000.0
004118,9000010041,ISSUED,Foundry Supplies,500000.0
004119,9000010041,ISSUED,Ingrid Reyes,500000.0
004120,9000010041,ISSUED,Dara Reyes,500000.0
004121,9000010041,ISSUED,Omar Novak,500000.0
004122,9000010041,ISSUED,Dara Reyes,500000.0
004123,9000010041,ISSUED,Dara Reyes,500000.0
004124,9000010041,ISSUED,Dara Reyes,500000.0
004125,9000010041,ISSUED,Omar Novak,500000.0
004126,9000010041,ISSUED,Omar Novak,500000.0
004127,9000010041,ISSUED,Foundry Supplies,500000.0
004128,9000010041,ISSUED,Dara Reyes,500000.0
004129,9000010041,ISSUED,Omar Novak,500000.0
004130,9000010041,ISSUED,Ingrid Reyes,500000.0
004131,9000010041,ISSUED,Dara Reyes,500000.0
004132,9000010041,ISSUED,Ingrid Reyes,500000.0
004133,9000010041,ISSUED,Dara Reyes,500000.0
004134,9000010041,ISSUED,Foundry Supplies,500000.0
